LateralDeviation,AngleDeviation
0.41123143630726505, -1.5710222721087037
0.36235749791250227, -2.7487308149313168
0.3168519307833932, -2.529957080263169
0.2777906703076127, -1.96761205838452
0.24576747308125838, -2.1807856715732536
0.2208275150561761, -2.295521404180404
0.20256903121512437, -2.279799192340967
0.1902835612867983, -2.1132179546808563
0.18311431903502295, -2.0672622240847343
0.18018912062136933, -2.026376187948436
0.18069489808819814, 0.9532399767256319
0.18389415898465458, -2.1083812694457604
0.18911323317965242, 1.205581489680629
0.19573088029797456, -2.078396971096446
0.20317854220942524, -2.3130275594171175
0.2109507932680239, 0.9881134962509694
0.21861767597238477, 0.8489801780092856
0.2258342739636339, -1.7260012073548612
0.23234394330803493, -1.4702745323149484
0.23797530067234113, -1.3911140419977719
0.24263504413843187, 0.03499876392813572
0.2461342781511301, 0.05557202870207045
0.24763993309735247, 0.45727669121937664
0.24765750379622062, 0.43111559515423714
0.2470727705200872, 0.45860732040631147
0.24590135135450847, 0.49892524438755936
0.2442966897260763, 0.5081915598134992
0.24230217441360713, 0.527607342640942
0.24007374430608236, 0.5324212011529244
0.23740039234328053, 0.5344426489112921
0.2342568844931721, 0.5414413511063252
0.2309640623896174, 0.5222963231826072
0.22805297989008147, 0.5410490993202179
0.22553487574483386, 0.55614019988468
0.2234284355239125, 0.5641205396870141
0.22173157346437075, 0.5566691878859218
0.22038218699074263, 0.5368398936481142
0.2199318938990069, 0.5537414084609322
0.2208120473746533, 0.5505034381633229
0.22341783108674465, 0.5426179174788608
0.2276618031567905, 0.512493997184694
0.23336092948645656, 0.46258876591739595
0.24024821053443984, 0.42512240640351884
0.2477693100313943, 0.3819409056381513
0.2555575806738169, 0.33272075565968273
0.26339063241478095, 0.2686886296421942
0.27220881106487177, 0.269810302858023
0.282192835211948, 0.2479643828136906
0.2919870112615962, 0.20519471141222634
0.300903124971212, 0.16618264130210791
0.3082791315153094, 0.12151236731349346
0.3135826684051107, 0.07404507105680014
0.3177018327274796, 0.054294746974143715
0.3206831807543349, 0.0222722278122367
0.3210568928265406, -0.02063535360401736
0.31794343340947784, -0.06908948567764583
0.31071484750235884, -0.12084522802601527
0.3001950373270844, -0.15550028381506742
0.28686546152003617, -0.1980803077595874
0.270381242104044, -0.2498827740654188
0.25176516650847963, -0.30757463752259273
0.23406784567916614, -0.3515851978555262
0.22174482309395202, -0.4024506401445196
0.22076633673708668, -0.4556311402640072
0.23733978967448852, -0.5042405033759716
0.27288834051708627, -0.535585005365109
0.32246698037730076, -0.5518794225006489
0.3810282802998926, -0.5564796756863506
0.4458383863240739, -0.5490029011734157
0.521530542240558, -0.5631416596631018
0.6086917563967909, -0.5709404601610033
0.7011436439060078, -0.5701067567692177
0.800978204835396, -0.5850877109013752
0.912513032474431, -0.5819153160208556
1.025431499972211, -0.5768503419268023
1.1431651609500002, -0.5883885145538013
1.2645601555838382, -0.5948060560528929
1.3904760096839854, -0.6121460487299923
1.522639988978082, -0.6237680977333308
1.6588045615742923, -0.6238422910572996
1.7972374776839084, -0.624644320570509
1.9354139175962912, -0.6172488913048245
2.0669909273586056, -0.6099162407773518
2.1990063943481126, -0.6023552776010942
2.333158596489586, -0.5820551758334067
2.4693818257403732, -0.5529804057362355
2.60505032921402, -0.5216622921657443
2.7384080261291843, -0.49261026896295435
2.8680167149409836, -0.45933814313479626
2.992514657284154, -0.430497286074345
3.110683736640307, -0.3984842124027328
3.221533193087771, -0.3714534065117472
3.3243166151467545, -0.3383430197288442
3.4141558594744055, -0.3091822554595103
3.4938901224063903, -0.2795324584808099
3.567344990073978, -0.25293031546348566
3.63332178910741, -0.2169387064491195
3.6909548425662586, -0.185562944483449
3.739736373959329, -0.1455817711129992
3.7792423766490635, -0.11152421026887027
3.8092788499338917, -0.069930183039695
3.829374802349961, -0.03382456084258978
3.8395199659036083, 0.009702486597244597
3.839386785763135, 0.04675364361578449
3.8289936206027138, 0.09067451068661359
3.8082942958476975, 0.1273027590893534
3.7773971814187535, 0.1704423345774837
3.7362743017570628, 0.2059528148308296
3.685062101544613, 0.24785093545390247
3.6236970489295492, 0.2821261086446927
3.5522853451293983, 0.32279963473395723
3.470766473515403, 0.3560459199648329
3.3792318194854603, 0.3957453784976117
3.2775146289209305, 0.4282876728027105
3.1688611232828277, 0.45702775587955036
3.0541443606705516, 0.48829946696346993
2.929410766103772, 0.5279114180368623
2.7946214043277435, 0.5693692875935594
2.6508787657056248, 0.6093069739483286
2.5001323551310315, 0.6393006648052995
2.342832008736769, 0.6760076987052861
2.177871508771567, 0.7039538910649397
2.0039758126713108, 0.7353473778687125
1.8263046375591776, 0.7646010678231161
1.6454010967501158, 0.800924580960021
1.4608558093757475, 0.848371715640815
1.2721223277851073, 0.8911081265776921
1.0770689799715776, 0.9458544068024011
0.875293531770485, 1.0082975112348984
0.6699710036834502, 1.0635650986231353
0.4679307812693558, 1.1226316248006187
0.2853475233444499, 1.1803621072544794
0.2372081256076368, 1.2447681206970025
0.38538399744360297, 1.3096877231947441
0.6016314669473798, 1.373830035248689
0.8363450289972416, 1.4371747910727455
1.07838382673819, 1.499751323088751
1.324087913716796, 1.561616908771007
1.5716240458919495, 1.6228511970456925
1.8198353535484282, 1.6835583540979604
2.0677936091953604, 1.7438551111809009
2.314669709169141, 1.8038685986262637
2.5595805424583586, 1.8637359175603407
2.8017265726215403, 1.923582278127311
3.0401942008742653, 1.983521885547737
3.274084156016633, 2.043656961758086
3.502476137733597, 2.104073398966161
3.7243648506604585, 2.1648378971462074
3.9388102436886236, 2.2259973298683837
4.144768816006913, 2.2875789246772085
4.3412905787096605, 2.3495930552488673
4.547934865810454, 2.4105812707016323
4.724308443529482, 2.473645052284902
4.888538104627482, 2.53582398230391
5.040009901630484, 2.597754871822798
5.178173460450986, 2.6596043671824336
5.302373476232765, 2.721471123480316
5.412001802886102, 2.783423834758337
5.506618866762649, 2.845510139917571
5.585709566617673, 2.9077586328309675
5.648896425535629, 2.97018368698196
5.699221020154641, 3.0367187268553284
5.733221527891446, 3.101134015896078
5.7501091856953845, -3.1189315680430107
5.750134990082909, -3.056137816615987
5.733356409186635, -2.9930714226711856
5.699682337211663, -2.9293365705834997
5.64904008520804, -2.8647037262014265
5.581313670366334, -2.79908566463517
5.493311022196164, -2.738711674842021
5.388416062296164, -2.6762194415137466
5.270045747895684, -2.609928847478737
5.137549869018314, -2.5422462648824005
4.990853483228504, -2.4739171567851526
4.830305577044133, -2.4054189858747375
4.656390164849352, -2.337164004669533
4.469864038520732, -2.2695104831418154
4.266890243777696, -2.2073268938598445
4.051603717896181, -2.1421987615018145
3.826871074246892, -2.0772061298761884
3.593731941314187, -2.0127375615166616
3.3533317431764003, -1.9495226124491323
3.1068634226948655, -1.8879164808463613
2.8555248727134863, -1.8280267706613933
2.6002945555419767, -1.769830674026297
2.342150410796631, -1.7132119778603978
2.081988345395641, -1.658012855374193
1.82065512988109, -1.6040478899910553
1.5590296308169638, -1.5511177788250352
1.2981449165519157, -1.4990258906649665
1.0392719786995774, -1.447588601849232
0.7846329732807131, -1.3966361055679193
0.5392604302046625, -1.3460352497184154
0.3216646705438301, -1.2949858804210561
0.2235343400818527, -1.2450260099100647
0.35437976954809397, -1.1951192007581357
0.5823176507099763, -1.142377483201153
0.8150935056202027, -1.0866145486886263
1.0485465282329745, -1.0349347314256145
1.27776599912413, -0.9853907030371928
1.5026135037418764, -0.9456718814130001
1.721922456211093, -0.903701071174353
1.934401151260603, -0.8599410300862766
2.1389099998404575, -0.8149661562940638
2.334644374534795, -0.7691223047600629
2.5209477156704034, -0.7226085050018776
2.7008582779042483, -0.6692395887767408
2.8671827523981674, -0.621795194720836
3.02325959140201, -0.5749618729606613
3.169128391976184, -0.5282961998851932
3.304608670215231, -0.4814906154207761
3.4294791066001737, -0.43436068098070213
3.5371694090517782, -0.38559315485567613
3.635067651441282, -0.3442364757111538
3.724240197282827, -0.3004354753808569
3.8033436463859043, -0.254782753870626
3.8714032853573244, -0.2076842653883897
3.92753703638735, -0.15938160711330207
3.9711516716192703, -0.11004484151792537
4.00189613657535, -0.06023783653470893
4.019403743291523, -0.009083250677810462
4.023351600871639, 0.04285125460734429
4.013597447011591, 0.09549233751050812
3.9900434890374283, 0.14880514515778342
3.952530543796707, 0.2027322153991784
3.9010208350265985, 0.25717018924330515
3.8355223985745193, 0.3120601362868667
3.7560442102202507, 0.36741674141582936
3.6626721637566027, 0.42328249592382683
3.5555092515111215, 0.4797267402987837
3.434767384148569, 0.5367906469811918
3.3018125529326876, 0.5877294020023396
3.1606559355066453, 0.6335397458064522
3.011439383855997, 0.6817279627580117
2.853106647134619, 0.7373204186812681
2.6800294272772227, 0.8053348521145633
2.493746952120694, 0.8652253656668265
2.2940685183972866, 0.9150154722088704
2.0840772849414173, 0.9684669096362251
1.867920872934548, 1.0131356452147335
1.6458327730982365, 1.0625523370133763
1.4183941019889126, 1.120053697540791
1.1875646570895182, 1.1811917168562542
0.9569238375350403, 1.2352611525484092
0.7290227495253639, 1.2960819421659464
0.5108751977936181, 1.361443968822688
0.3151826563557493, 1.4208357123805848
0.23565272275393065, 1.489805038983272
0.362164180935962, 1.5784580056071906
0.5739000128446898, 1.6601258950737492
0.8053360142443755, 1.7350836302129542
1.0414213725164874, 1.8059628580180407
1.2773259440640075, 1.8737343466865175
1.5107871735839284, 1.9390156516932011
1.740460466690982, 2.0023501353998796
1.9653668491377534, 2.064609495193877
2.1847057827837566, 2.126013231436354
2.3976155572667692, 2.1866754118945915
2.6034133282170355, 2.24672929001147
2.8012738334852005, 2.306474978085908
2.990478866143803, 2.3661050279248625
3.1701835814811234, 2.4257904666860544
3.3396263995583286, 2.4856729323922897
3.49800499821805, 2.5458642291622127
3.6444903223707037, 2.6064346574200634
3.7783167972055356, 2.667426803738505
3.8987968921120575, 2.728861532169488
4.005214009176334, 2.790737263524221
4.0968982092435615, 2.8530324786765644
4.173393461945558, 2.915712495465259
4.234213763194729, 2.9787353448795786
4.279025802962697, 3.0420516266145423
4.307496485266031, 3.105612349984683
4.319460542568403, -3.113815709735541
4.314844326203347, -3.049906105965176
4.2936048267564955, -2.9858831988622483
4.255836417612484, -2.921780003956697
4.2016795275106364, -2.857623659493384
4.131335890188417, -2.793435638353873
4.045114363500197, -2.7292310145550474
3.943370151935928, -2.66502009351563
3.8265202145088324, -2.600809321899611
3.6949825885734393, -2.536601196598985
3.5493747199213512, -2.472395483266863
3.390239758681686, -2.4081903752613303
3.2182757354096894, -2.343981360430713
3.034168849005433, -2.279765363276552
2.8386712445621862, -2.21553753168609
2.632663980176323, -2.151293992468083
2.4169326528314783, -2.0870325816140824
2.1924920412927693, -2.023189329266345
1.9601866441455633, -1.9603429705643742
1.7210468695053822, -1.8983585375527143
1.4761205741327212, -1.837127694496843
1.2268885175501179, -1.7757065976772395
0.9751566808657968, -1.715918240330553
0.7239749801545147, -1.6567543106261367
0.4807632954491727, -1.598132882240335
0.27549701677667837, -1.5400300429915819
0.2451402180259085, -1.4824273397217524
0.42800547846163917, -1.4252952103489185
0.6780550217875423, -1.3656082380410943
0.9303430269164662, -1.305442768088642
1.1847183439922222, -1.2559992417337509
1.4374058762870323, -1.2068240056556525
1.6865889896349568, -1.1561525027135071
1.9308561608222607, -1.104630914789701
2.1690081194862345, -1.0527517179079657
2.400129305382389, -1.000724998508872
2.623456261076319, -0.9486017310320146
2.838448186400702, -0.8964205551896992
3.046614002635186, -0.8394004234979863
3.2436268715620837, -0.7875329674032682
3.4318817791731124, -0.7367659914712524
3.6111433926773753, -0.6862106400259129
3.773917761530042, -0.6372928311269838
3.9302366077149475, -0.5927544231076645
4.078674055678672, -0.5467440013816387
4.2180084625226035, -0.49931098995834367
4.347128140535821, -0.4507678889340616
4.465120378960919, -0.4014111304356134
4.571224065472961, -0.35138309900930653
4.6648443557411445, -0.30064025732262833
4.745536549822158, -0.2495821852310931
4.813036700514174, -0.19802221317397195
4.867078906936075, -0.14607570133132097
4.907532646170687, -0.09389554168757464
4.934281247663471, -0.041633617052570626
4.947267823671541, 0.010554662854510566
4.946450156918504, 0.06253246070355023
4.931846436750637, 0.11420193733971518
4.903505384542899, 0.16552169187141397
4.86156666642359, 0.2161930250609605
4.806125113054101, 0.26710599231772414
4.737412917487477, 0.3177048146497292
4.655860336486718, 0.3681044974461165
4.561852258326769, 0.41850954104041804
4.455789161255225, 0.4691325601118377
4.3380566929859405, 0.5201748768420329
4.208995649481604, 0.5718308532427081
4.068826217002561, 0.6242532953089446
3.9178035907456406, 0.6775782918772919
3.756706784481738, 0.7232672373262112
3.5854706803634784, 0.773025153625712
3.4047884397535584, 0.8179855767723365
3.2178251557468847, 0.8559124302403427
3.024514723355563, 0.90237315020921
2.820427715172203, 0.9519534308489639
2.606975550903456, 1.0021104411047246
2.382375435208094, 1.0462864324043213
2.152830734983207, 1.0852146226493196
1.9185432858217346, 1.1230633957388265
1.6798535728462076, 1.1706102381209689
1.4381135936743148, 1.2262989123212746
1.1947943962757104, 1.2767008073357664
0.9513235980881701, 1.3137569593641107
0.711122132261564, 1.3569425487157722
0.48051698409397264, 1.407195670942796
0.2857027933963678, 1.4662025387979283
0.2561784845188149, 1.545477740090439
0.42892240997230013, 1.6218294717030108
0.6581061348863586, 1.6915652659019305
0.8986277716621242, 1.7589078825034345
1.1405839382088867, 1.8245544290886748
1.3806473477146461, 1.8888092516362702
1.617221280573765, 1.9519175691101243
1.8492664897311444, 2.014087846520879
2.075980632455337, 2.075508362827928
2.296620896706503, 2.1363583452198673
2.510446757335127, 2.1968070223435845
2.7167533991345656, 2.2570136392124516
2.91479686846967, 2.3171250466015856
3.1038012550615024, 2.377272175133289
3.282923750321608, 2.437556954593516
3.4513582193637378, 2.4980414711470944
3.608333556254006, 2.5588216694947157
3.7530209530529164, 2.6199630163979775
3.8846700769264206, 2.6815052168669453
4.002578037496973, 2.7434643256156965
4.106119326061786, 2.80583703689956
4.194699794694817, 2.8686066518490603
4.267756518534058, 2.9317441157883803
4.324909830893785, 2.995211594565438
4.365810902659814, 3.0589685841899774
4.390172218335487, 3.122972652446268
4.397904513645821, -3.0960043810748985
4.388842661397246, -3.0316313671198545
4.363035034226916, -2.9671293085414057
4.320545605772323, -2.902529319680624
4.261591009601994, -2.837858153790065
4.186388270050822, -2.7731362082744164
4.095276904967782, -2.7083807890008753
3.988566567724018, -2.6436035831889777
3.8667505744163475, -2.5788137427917976
3.7303690063383814, -2.514015375912259
3.5799633420437655, -2.449211212228927
3.416198851582625, -2.3844021255261403
3.2397584726642883, -2.3195865622466085
3.051359264691267, -2.2547629270974285
2.851860206042629, -2.189929291961827
2.64206673925454, -2.1250831467585165
2.4228555214100593, -2.060807667163768
2.195165249455447, -1.9975809363860468
